,UK_B,US_B,JP_B,GE_B,CNY_FX,EUR_FX,GBP_FX,JPY_FX,GOLDS_C,EPRA_X,MXWD_X,NKY_X,SHCOMP_X,SPX_X,SX5E_X,UKX_X,ETH,LTC,DASH,XRP,BTC
2020-01-29,133.3335,125.7128,108.4206,126.238,,1.101,1.3021,0.009173,1576.83,2792.73877,567.35,214.19514,,3273.4,4111.86426,9737.62109,175.86163,60.15201999999999,124.44835,0.23688817,9342.48
2020-01-30,133.0896,125.8572,108.6255,126.6679,,1.1032,1.3093,0.00918,1574.28,2791.41089,565.5,211.56201,,3283.66,4073.88306,9666.67676,186.63329,69.02598,122.8172,0.24610259,9564.57
2020-01-31,133.4278,126.6531,108.6685,127.0367,,1.1093,1.3206,0.009228,1589.16,2799.36621,558.62,214.03044,,3225.52,4035.22046,9614.61914,181.99400000000003,68.54699000000001,116.17078000000001,0.23893668,9402.5
2020-02-03,133.2872,126.5181,108.6575,126.9113,0.14242,1.106,1.2995,0.009202,1576.73,2788.95825,560.4,211.39174,391.17078,3248.92,4048.99854,9527.86621,189.36668,69.577866,114.55813,0.25202167,9275.0
2020-02-04,132.9659,125.6623,108.5275,126.6248,0.14289000000000002,1.1044,1.3031,0.00913,1552.92,2800.05371,568.65,210.89522,397.70346,3297.59,4119.31738,9695.57324,189.19446000000002,67.87715,111.14481,0.26483909999999994,9203.655
2020-02-05,132.3633,124.9995,108.3976,126.1652,0.1434,1.0999,1.3002,0.009105,1556.02,2794.46313,573.46,212.45955,404.11966,3334.69,4156.00195,9730.2168,204.72116,72.56577,120.93993999999999,0.27833545,9633.902
2020-02-06,132.5064,125.1083,108.2137,125.9786,0.14346,1.0983,1.2931,0.009091,1566.66,2796.81421,576.68,217.09184,411.2168,3345.78,4176.55811,9706.69531,211.5758,73.07629399999999,119.6,0.28077912,9693.943000000001
2020-02-07,132.8168,125.8047,108.4076,126.2975,0.14281,1.0946,1.2892,0.009112,1570.44,2787.25879,573.55,216.99281,410.70532,3327.71,4156.6875,9632.79004,222.21167000000003,74.12638000000001,118.129745,0.27889708,9812.525
2020-02-10,132.9477,126.0883,108.5801,126.5921,0.14318,1.0911,1.2915,0.00911,1572.15,2800.86963,575.02,215.93564,413.84915,3352.09,4138.35938,9613.92188,222.96652000000003,73.792496,127.49696000000002,0.2729788,9849.374
2020-02-11,132.808,125.711,108.5799,126.4299,0.14356,1.0916,1.2952,0.009109,1567.89,2826.7229,577.51,,416.5481,3357.75,4178.58252,9712.52441,237.0,76.64846,129.69019,0.27977399999999997,10202.714
2020-02-12,132.2193,125.3125,108.3959,126.2307,0.14343,1.0874,1.296,0.009083,1566.06,2816.84497,581.02,216.84123,419.80765,3379.45,4193.23438,9769.06445,267.7879,81.66725,133.09532,0.3056339,10342.1
2020-02-13,131.8768,125.4447,108.3525,126.402,0.14332,1.0841,1.3046,0.009105,1576.0,2824.23267,579.74,217.0696,416.50992,3373.94,4170.63574,9729.37012,266.37695,79.86843,130.31781,0.32709166,10222.958
2020-02-14,132.0703,125.6925,108.2876,126.5857,0.14312,1.0831,1.3047,0.009109,1584.06,2868.85181,580.06,215.85193,417.49078,3380.16,4164.76367,9661.50586,283.37125,83.42649,132.42241,0.33578384,10344.154
2020-02-17,131.8558,125.698,108.3414,126.5225,0.14324,1.0836,1.3008,0.009101,1581.13,2853.32202,580.02,214.00328,427.36728,,4173.8623,9672.14453,260.84592000000004,72.1058,114.19408999999999,0.28265500000000005,9626.963
2020-02-18,132.2024,126.0972,108.5786,126.5705,0.14293,1.0792,1.2998,0.009102,1601.61,2851.84546,577.32,211.10222,426.65009,3370.29,4144.99805,9599.56543,280.7073,77.05756,115.532936,0.29836425,10164.749
2020-02-19,132.3453,126.0445,108.5027,126.6802,0.14289000000000002,1.0805,1.2919999999999998,0.00898,1611.7,2867.44531,579.87,210.32446,425.16068,3386.15,4171.30225,9632.97852,264.725,72.44906999999999,107.355515,0.28178403,9698.258
2020-02-20,132.6295,126.5152,108.4161,126.901,0.14239000000000002,1.0785,1.2882,0.008921,1619.56,2845.23975,577.03,209.59784,431.46149,3373.23,4126.14209,9576.90527,259.41827,69.75589000000001,104.58749399999999,0.27323076,9619.329
2020-02-21,132.9532,127.141,108.5886,126.949,0.14231,1.0847,1.2964,0.008964,1643.41,2868.46655,572.68,209.446,432.56378,3337.75,4126.45264,9605.8457,263.61444,72.71341,106.77942,0.27206296,9658.6
2020-02-24,133.3556,128.3168,108.5884,127.4905,0.14226,1.0854,1.2924,0.009032,1659.38,2816.56738,555.73,,431.20987,3225.89,3965.71899,9258.79102,263.745,75.08603000000001,103.084175,0.2689264,9635.0
2020-02-25,133.7338,128.764,109.0626,127.8848,0.14257999999999998,1.0882,1.3005,0.009074,1635.14,2777.78784,542.91,205.44769,429.60107,3128.21,3887.96265,9131.66504,252.005,72.00896999999999,97.2198,0.2572527,9394.995
2020-02-26,133.7356,128.6248,108.9539,127.7588,0.1424,1.0881,1.2905,0.009056,1640.96,2752.23462,539.82,203.02544,425.46729000000005,3116.39,3892.15796,9090.41992,225.82637000000003,61.03188000000001,84.2342,0.23320570000000002,8792.033000000001
2020-02-27,134.3373,129.3987,109.1051,128.3016,0.14277,1.1001,1.2887,0.009125,1645.01,2673.23462,521.92,199.2034,427.05817,2978.76,3794.6001,8756.48145,228.76628,62.338271999999996,89.24494,0.24004354,8796.252
2020-02-28,134.6801,131.1693,109.591,129.0307,0.14302,1.1026,1.2823,0.00925,1585.69,2570.18555,512.76,195.47855,411.93689,2954.22,3662.77197,8397.5166,229.4991,60.942257,88.88408000000001,0.23865795,8768.436
2020-03-02,135.011,130.9389,109.3514,129.3149,0.14365999999999998,1.1134,1.2754,0.009232,1589.44,2608.97607,528.45,198.07053,426.8027,3090.23,3732.81201,8524.249020000001,230.595,61.18654300000001,90.39046,0.239,8915.383
2020-03-03,135.2636,132.8674,109.123,129.2003,0.14365999999999998,1.1173,1.2811,0.009336,1640.9,2674.24316,522.21,196.41075,429.94598,3003.37,3762.78125,8606.68555,224.375,60.889805,88.9055,0.23441806,8779.9
2020-03-04,135.5302,132.4435,109.4256,129.4472,0.14438,1.1136,1.2872,0.009299,1636.93,2714.5564,536.2,196.40752,434.83484,3130.12,3805.03101,8752.58105,223.19461,60.153119999999994,86.87408,0.23421846,8744.21
2020-03-05,136.0373,133.9101,109.1645,129.881,0.14415999999999998,1.1237,1.2954,0.009419,1672.23,2711.97144,525.64,200.72577,442.80893,3023.94,3771.9187,8676.15625,229.0,61.8,90.18812,0.2385,9061.1
2020-03-06,137.6787,135.815,109.5103,130.5391,0.14424,1.1284,1.3048,0.009485,1673.83,2650.1521,514.88,196.71739,437.6972,2972.37,3653.85522,8403.25391,239.92,62.64,92.93733,0.2423,9104.785
2020-03-09,138.0746,137.9334,109.9323,132.0919,0.14396,1.145,1.3117,0.009768,1680.47,2538.87109,478.5,192.80376,423.72678,2746.56,3391.98193,7827.68701,198.99,49.814915,72.37383,0.20699698,7876.416
2020-03-10,137.421,134.9288,108.8497,131.4828,0.14374,1.1281,1.2911,0.009466,1649.4,2443.23755,491.46,190.31631,430.74255,2882.23,3292.97852,7704.193359999998,203.11758,50.598236,75.86413,0.21329615,7959.6265
2020-03-11,136.5429,134.0448,108.8494,131.0393,0.14368,1.127,1.2819999999999998,0.009571,1635.04,2420.20361,473.55,185.35619,426.51108,2741.38,3278.92456,7551.32813,194.315,48.709908,72.486,0.20840578,7950.79
2020-03-12,136.4231,133.7421,108.6759,130.6847,0.14225,1.1185,1.2571,0.009557,1576.15,2121.91699,428.5,176.10428000000005,415.87042,2480.64,2847.09424,6610.22363,127.35963400000001,33.36307,49.808807,0.15553562,5805.175
2020-03-13,134.9833,132.3283,107.9704,128.9524,0.14268,1.1107,1.2278,0.009273,1529.83,2075.3606,451.09,161.90833,411.97754,2711.02,2865.56885,6626.07275,133.1,36.533943,50.723114,0.15846442,5594.1
2020-03-16,133.9462,135.7083,107.7871,127.1802,0.14300000000000002,1.1183,1.2271,0.009444,1514.1,1886.93115,409.88,160.45715,398.85233,2386.13,2734.36792,6302.34619,107.63038999999999,31.908548,42.34426,0.13824679,4930.187
2020-03-17,133.0252,131.4252,107.7333,126.8686,0.14276,1.0997,1.2055,0.009289,1528.3,1789.5057399999996,424.21,158.39413000000005,396.83081,2529.19,2780.51343,6401.00439,117.63181000000002,34.85253,45.979378000000004,0.14917383,5429.2285
2020-03-18,129.8668,129.4265,107.3683,124.2906,0.1419,1.0915,1.1608,0.009252,1486.05,1674.00916,402.73,154.24706,387.21686,2398.1,2588.13745,5913.28711,116.10565,34.18803,58.049767,0.14638162,5341.3174
2020-03-19,129.3731,129.4794,107.0694,123.5768,0.14068,1.0692,1.1485,0.009033,1471.24,1701.5765399999998,403.95,149.96222,380.14264,2409.39,2621.93896,5952.68555,139.83104,40.41753,67.98254399999999,0.16888241,6272.2119999999995
2020-03-20,133.1573,133.0478,107.0696,125.4065,0.14092000000000002,1.0688,1.1629,0.009027,1498.65,1799.2135,397.12,,386.90839,2304.92,2718.48486,6035.3198200000015,131.5128,38.005646,71.77463,0.15508427,6163.92
2020-03-23,135.0221,135.2041,107.0698,125.982,0.14102,1.0726,1.1542,0.00899,1553.23,1721.25659,384.04,151.82756,375.14694,2237.4,2672.2041,5771.43848,133.16734,38.706413,69.62675,0.15798196,6435.5356
2020-03-24,134.4043,134.0219,107.4756,125.3131,0.14157999999999998,1.0788,1.1762,0.008990999999999999,1632.32,1879.59216,416.27,162.3069,385.44519,2447.33,2920.6438,6384.35742,139.62872,40.59328,69.7344,0.16299976,6759.741
2020-03-25,134.6554,134.1274,107.3366,124.745,0.14060999999999998,1.0882,1.1878,0.008992,1616.9,1928.02295,427.57,175.8423,391.10684,2475.56,3041.23193,6716.62646,135.87333999999998,39.112183,67.8088,0.16153967,6681.8086
2020-03-26,135.4222,134.4764,107.7224,125.8916,0.14139000000000002,1.1032,1.2203,0.009125,1631.34,1992.16907,447.31,170.45297,390.92722,2630.07,3139.39258,7063.785640000001,136.19612,39.558617,68.0195,0.17162398,6696.565
2020-03-27,135.769,136.3811,107.5291,127.14,0.14093,1.1141,1.246,0.009262,1628.16,1959.32971,436.6,179.53175,390.67123,2541.47,3028.25586,6839.9726599999985,136.88225,39.839268,71.460724,0.18370005,6660.1978
2020-03-30,136.1972,136.2527,107.6579,127.9029,0.14085,1.1048,1.2414,0.009274,1622.51,1952.86523,445.04,176.86006,386.93701,2626.65,3047.71313,6891.804690000001,133.35927,39.164673,66.347466,0.17255704,6464.0
2020-03-31,135.4643,136.1245,107.5936,127.0293,0.1412,1.1031,1.242,0.009299,1577.18,1999.49768,442.35,175.51503,388.33374,2584.59,3057.50806,7032.09619,133.58428999999998,39.203117,65.95476,0.17543854,6431.026999999999
2020-04-01,136.1712,137.1385,107.701,127.0277,0.14085,1.0964,1.2371,0.009331,1591.51,1927.14819,426.0,168.70946999999995,385.1438,2470.5,2928.22778,6760.93945,133.32436,38.87931,64.90743,0.17379005,6521.6836
2020-04-02,135.5983,137.3793,107.8947,126.5675,0.14113,1.0858,1.2396,0.009267,1613.99,1911.7915,431.28,165.03400000000005,392.41846,2526.9,2914.86084,6776.8398400000015,142.35852,40.24913,68.34863,0.179456,6843.5
2020-04-03,136.0257,137.4481,107.9486,126.7388,0.14102,1.0801,1.2269,0.009214,1620.81,1873.63721,425.35,164.25652,389.7550700000001,2488.65,2872.56738,6621.5317399999985,141.64752,40.5991,67.64141,0.1797201,6768.229
2020-04-06,135.7734,136.6565,107.7761,126.4403,,1.0793,1.2231,0.009154,1660.97,1929.91772,448.72,170.39351000000005,,2663.68,3020.20679,6869.68896,165.69,44.44,72.57139000000001,0.19466846,7265.9995
2020-04-07,135.0176,136.1732,107.7223,125.2228,0.14193,1.0892,1.2332,0.009194,1647.72,2003.40393,453.09,174.11043999999995,400.35242,2659.41,3113.71729,7038.150390000002,166.39018000000002,44.860374,72.321,0.19363333,7172.218000000001
2020-04-08,135.721,135.7448,107.6686,125.111,0.14152,1.0858,1.2383,0.009188,1646.14,2030.41638,462.28,178.14102,398.43323,2749.98,3097.61963,7043.7919900000015,172.55418,46.71,75.40489000000001,0.20164652,7361.053000000001
2020-04-09,136.1891,136.1651,107.6687,125.4289,0.14199,1.093,1.2458,0.009217,1683.73,2105.17993,469.57,178.49945,401.24155,2789.82,3163.5551800000007,7273.5273400000015,170.60883,46.7,83.14865,0.19901639,7311.0967
2020-04-10,136.1903,136.1679,107.8085,125.4277,0.14213,1.0937,1.2455,0.009222,1696.65,2107.68262,469.87,179.92526,397.47455,,,,158.0833,42.2,72.8506,0.187874,6855.97
2020-04-13,136.1915,135.6614,107.7332,125.4266,0.14181,1.0914,1.2515,0.00928,1715.34,2104.9614300000007,466.36,177.01617,394.66901,2761.63,,,157.7913,41.376354,73.6088,0.18855138,6872.8247
2020-04-14,135.9386,135.8987,107.7117,125.9652,0.14187,1.098,1.2623,0.009327,1726.97,2066.6394,477.7,183.38603,401.1127,2846.06,3199.302,7301.1044900000015,159.49268999999998,41.088734,73.12779,0.18600632,6874.842
2020-04-15,136.4346,137.4107,107.6151,126.8964,0.14149,1.091,1.2518,0.009307,1717.03,1997.99658,467.4,182.0815,397.76636,2783.36,3065.71191,7018.89355,155.50256000000002,40.160595,71.57649,0.18367632,6707.9683
2020-04-16,136.3015,137.7719,107.7118,126.8948,0.14125,1.084,1.2457,0.009265,1717.7,1967.73608,468.06,179.07724,398.30716,2799.55,3046.8999,7001.2041,173.8542,42.812447,77.0,0.19204344,7156.978
2020-04-17,136.3563,137.2557,107.6366,127.0661,0.14137,1.0875,1.2499,0.009299,1682.82,2014.55701,480.27,184.91878,401.27429,2874.56,3138.71558,7232.54248,170.08488,42.43915,75.994896,0.18968429,7053.5034
2020-04-20,135.9825,137.736,107.6367,126.6183,0.14138,1.0862,1.2442,0.009291,1695.65,1997.36255,475.21,182.67967,403.29028,2823.16,3162.62646,7245.692379999998,170.5566,40.270756,75.473816,0.18188766,6843.3203
2020-04-21,136.4385,138.4193,107.669,127.0728,0.141,1.0858,1.2289,0.00928,1686.2,1945.33765,460.91,178.89015,398.62,2736.56,3026.9292,6921.54395,172.71895,40.8501,75.2493,0.18486463,6891.3
2020-04-22,136.0376,137.779,107.9056,126.3266,0.14115999999999998,1.0823,1.2334,0.009281,1714.08,1956.76587,469.13,177.51553,401.45395,2799.31,3066.22778,7103.6455099999985,182.04,41.703506,80.53067,0.18798270000000003,7112.1284
2020-04-23,136.1591,138.0214,107.9056,126.3499,0.14151,1.0777,1.2344,0.009292,1730.51,1976.06384,470.61,180.70535,401.66696,2797.8,3084.65015,7202.272459999999,188.8023,43.53852,82.684,0.19490471,7553.0605
2020-04-24,136.4282,138.1707,108.1532,126.939,0.14121,1.0823,1.2367,0.009302,1729.6,1964.02014,472.62,179.24809,396.60086,2836.74,3030.4248,7093.074709999999,186.50475,44.226566,81.15080999999999,0.19294207,7486.13
2020-04-27,136.2951,137.2529,108.2609,126.566,0.14112,1.0829,1.2431,0.009325,1713.99,1980.91394,480.94,184.37297,397.30963,2878.48,3118.70947,7251.188959999998,196.61726000000002,44.486507,82.42235600000001,0.19743478,7760.9185
2020-04-28,136.2963,137.9726,108.3363,126.885,0.14125,1.082,1.2426,0.009357,1707.79,2007.31042,481.58,184.98494,396.91846,2863.39,3176.00732,7405.223629999998,196.96,45.22587,82.19893,0.21499999,7748.5337
2020-04-29,136.351,137.8948,108.3362,127.1056,0.14131,1.0873,1.2469,0.009374,1713.41,2053.69995,492.6,,398.83026,2939.51,3250.14771,7604.31348,214.75057999999999,48.565975,84.97527,0.22646207,8753.616
2020-04-30,137.1051,137.5242,108.2497,128.3096,0.14157999999999998,1.0955,1.2594,0.009329,1686.5,2059.77612,489.17,188.84962,404.92151,2912.43,3202.2771,7424.9023400000015,210.37233999999998,46.91667,81.8538,0.21467072,8757.0
2020-05-01,136.782,137.7393,108.1308,128.3076,,1.0981,1.2506,0.009354,1700.42,2049.37183,478.56,183.73619,,2830.71,3217.20947,7211.316890000001,211.9648,47.05,82.657364,0.21701170000000003,8838.0
2020-05-04,137.1743,137.6751,108.1307,127.8825,,1.0907,1.2443,0.00937,1702.07,1965.67334,475.28,,,2842.74,3069.96313,7153.6748,207.29716000000002,46.89956,79.44176999999999,0.21766178,8873.556999999999
2020-05-05,137.541,137.47799999999998,108.1306,128.2026,,1.084,1.2435,0.009382,1705.92,2003.21033,480.04,,,2868.44,3117.48633,7277.848140000001,204.81429,46.487038,79.2047,0.21658061,8966.071
2020-05-06,137.162,136.7654,108.1306,127.2407,0.14075,1.0795,1.235,0.009423,1685.71,1977.74585,478.02,,405.10941,2848.42,3073.25146,7234.07666,205.84734,46.603546,78.97223000000001,0.21748812,9357.445
2020-05-07,137.0141,137.7864,107.9037,127.6712,0.14115999999999998,1.0834,1.2362,0.009409,1716.06,2021.17676,481.8,185.06979,405.34189,2881.19,3114.79272,7334.49707,212.65466,47.498837,78.91868000000001,0.21852314,9889.243
2020-05-08,137.0151,137.164,107.9468,127.6198,0.14136,1.0839,1.241,0.009378,1702.7,2043.8894,490.24,189.27953,409.28217,2929.8,3154.427,,212.61927999999997,47.892070000000004,81.92325600000001,0.21884704,9870.530999999999
2020-05-11,136.6653,136.6779,107.7743,127.3451,0.14089000000000002,1.0807,1.2335,0.009288,1697.93,2020.05847,490.25,189.38107,407.86221,2930.32,3116.75708,7332.00293,185.86873,41.33021,69.66955,0.19155812,8601.216
2020-05-12,136.8279,137.1816,107.882,127.2319,0.14119,1.0848,1.226,0.009333,1702.7,1981.92432,484.24,189.68501,408.25046,2870.12,3129.6455100000007,7368.7714799999985,189.56631000000002,42.199005,73.237755,0.19724523,8804.908000000001
2020-05-13,137.1798,137.5818,107.8712,127.4897,0.141,1.0818,1.2232,0.009343,1716.28,1938.23108,476.76,189.41168,408.61337,2820.0,3041.57715,7218.881840000001,199.24146000000002,43.20518,73.5962,0.20167947,9317.065999999999
2020-05-14,137.3703,137.8903,107.882,127.4879,0.14093,1.0805,1.223,0.009324,1730.3,1891.99304,476.54,185.7722,404.51282,2852.5,2976.08008,7002.956540000001,203.66609,44.180027,75.015884,0.20431289,9752.448
2020-05-15,137.1002,137.6927,107.8928,127.5851,0.14081,1.082,1.2116,0.00934,1743.67,1898.73584,478.35,186.7599,403.90024,2863.7,2994.29541,7028.741209999999,196.21907,43.05727,73.23765999999999,0.1993257,9365.879
2020-05-18,136.7366,136.5687,107.9359,127.0992,0.14065999999999998,1.0913,1.2194,0.009318,1732.55,1980.4635,491.79,187.69209,404.4642,2953.91,3176.56982,7367.18262,214.64749,45.264732,75.90711,0.20503984,9718.593
2020-05-19,136.8724,137.0454,107.8065,126.6763,0.14087,1.0923,1.2253,0.009285,1745.05,1987.29663,490.98,189.49689,408.31342,2922.94,3172.22974,7352.13135,213.24537999999998,45.44393,76.88981,0.20459493,9752.713
2020-05-20,136.9813,137.0876,107.8065,126.7241,0.14098,1.098,1.2245,0.0093,1748.18,1981.64001,497.81,191.51154,406.5324700000001,2971.61,3229.56738,7419.52979,210.11007999999998,44.180336,77.77772,0.20147133,9527.381
2020-05-21,137.9036,137.2621,107.8711,127.0801,0.14054,1.095,1.2223,0.009293,1727.0,1969.70898,493.95,190.91788,403.06439,2948.51,3182.40552,7356.65088,200.42078999999998,42.981453,73.73765999999999,0.19537401,9126.949
2020-05-22,138.0135,137.49,107.925,127.0413,0.14026,1.0901,1.2173,0.009291,1734.68,1971.07642,491.94,189.53389,394.67065,2955.45,3163.47583,7293.2226599999985,208.3959,44.469128000000005,75.0521,0.20113742,9195.228000000001
2020-05-25,138.0142,137.4924,107.8603,126.9902,0.14012,1.0898,1.2191,0.009284,1731.95,2009.99817,494.41,192.58728,394.85059,,3236.69165,,203.79634,42.883144,72.981606,0.19477665,8903.348
2020-05-26,137.4561,137.1103,107.8065,126.2321,0.14015999999999998,1.0982,1.2334,0.009299,1710.58,2056.51831,502.18,197.74258,398.96103,2991.77,3291.94385,7484.58203,201.10003999999998,42.311659999999996,72.46079,0.19395615,8832.554
2020-05-27,137.8648,137.2055,107.8388,126.1196,0.13953,1.1006,1.2261,0.009283,1709.47,2061.76343,506.98,198.80481,395.80917,3036.13,3348.5603,7519.94775,206.15941999999998,43.466103000000004,73.068924,0.19656141,9103.813
2020-05-28,137.6884,137.0625,107.8496,126.1182,0.13995,1.1077,1.2321,0.00929,1718.33,2124.55249,509.25,203.64532,398.33484,3029.73,3429.29175,7672.743159999999,216.66672999999997,44.334965000000004,74.75061,0.19855227,9486.836
2020-05-29,138.0298,137.5814,107.7957,126.4736,0.14013,1.1101,1.2343,0.009275,1730.27,2116.87695,509.47,202.93007,399.68488,3044.31,3385.11206,7484.54834,220.77518999999998,44.523697,74.185326,0.19718994,9425.951
2020-06-01,137.4172,137.4908,107.7312,125.7667,0.1403,1.1136,1.2492,0.009295,1739.55,2149.0249,514.18,205.07892,409.02255,3055.73,3425.72485,7686.442379999998,245.56878999999998,47.41683,78.30057,0.20764138,9737.511999999999
2020-06-02,137.4723,137.22799999999998,107.7527,125.9376,0.14082,1.117,1.2551,0.009201,1727.7,2235.12402,520.06,205.4063,411.38339,3080.82,3529.888920000001,7799.4335900000015,237.12686000000002,45.862675,78.27125,0.20230182,9491.12
2020-06-03,136.5263,136.2152,107.6452,125.1702,0.14057,1.1233,1.2575,0.009182,1699.67,2304.3042,528.8,207.63713,410.9379,3122.87,3674.03833,8036.73047,243.06499,47.00221,77.775314,0.20404524,9609.181
2020-06-04,136.2322,135.4611,107.4307,124.7754,0.14063,1.1338,1.2597,0.009162,1714.01,2333.86475,528.01,208.27512,410.53751,3112.35,3695.146,7990.848629999998,243.36847000000003,47.523403,78.42660500000001,0.20466410000000002,9815.353000000001
2020-06-05,135.5924,134.5847,107.2383,124.1595,0.14117000000000002,1.1292,1.2668,0.009125,1685.06,2373.3457,539.0,208.32556,413.75012,3193.93,3821.2019,8222.092770000001,240.97165,47.04749,78.273575,0.20342034,9677.885
2020-06-08,135.9797,134.7164,107.2705,124.6592,0.14140999999999998,1.1294,1.2724,0.009223,1698.53,2341.07593,543.77,214.07684,415.43228,3232.39,3800.87793,8218.89453,242.53975,46.044094,77.15527,0.20268337,9696.209
2020-06-09,136.0611,135.3258,107.5488,124.6583,0.1413,1.134,1.2728,0.00928,1715.33,2289.48242,541.23,214.36159,417.68924,3207.18,3766.6814,8074.2417,244.60058999999998,45.897358000000004,77.41736999999999,0.2019297,9773.131
2020-06-10,136.7859,136.5527,107.5489,124.9022,0.14163,1.1374,1.2747,0.009335,1738.7,2270.449710000001,539.76,215.67758,416.90891,3190.14,3738.69019,8073.43799,247.76385,46.631702000000004,78.10939,0.20235889999999998,9889.216
2020-06-11,137.7334,137.3726,107.6885,126.0484,0.14154,1.1299,1.2602,0.009357,1727.7,2198.45605,514.89,210.6572,413.43198,3002.1,3572.86035,7672.4414099999985,232.02,43.533695,73.14466,0.18886594,9330.136
